id,seller_id,latitude,longitude,datetime,created_at,updated_at
6341,68,4.5947101,-74.0985523,2020-07-09 14:38:48,2020-07-09 14:38:48,2020-07-09 14:38:48
6342,27,4.334372,-74.3685152,2020-07-09 14:39:14,2020-07-09 14:39:14,2020-07-09 14:39:14
6343,27,4.3347509,-74.3683205,2020-07-09 14:39:39,2020-07-09 14:39:39,2020-07-09 14:39:39
6344,68,4.5947408,-74.0986971,2020-07-09 14:39:39,2020-07-09 14:39:39,2020-07-09 14:39:39
6345,34,3.4544465,-76.5240302,2020-07-09 14:40:06,2020-07-09 14:40:06,2020-07-09 14:40:06
6346,38,4.0979115,-73.6502511,2020-07-09 14:40:08,2020-07-09 14:40:08,2020-07-09 14:40:08
6347,68,4.5947219,-74.0986573,2020-07-09 14:40:19,2020-07-09 14:40:19,2020-07-09 14:40:19
6348,38,4.0979115,-73.6502511,2020-07-09 14:40:28,2020-07-09 14:40:28,2020-07-09 14:40:28
6349,68,4.5947219,-74.0986573,2020-07-09 14:41:21,2020-07-09 14:41:21,2020-07-09 14:41:21
6350,68,4.5947591,-74.0986294,2020-07-09 14:41:57,2020-07-09 14:41:57,2020-07-09 14:41:57
6351,68,4.5948168,-74.0986743,2020-07-09 14:44:19,2020-07-09 14:44:19,2020-07-09 14:44:19
6352,68,4.5947841,-74.0987002,2020-07-09 14:45:01,2020-07-09 14:45:01,2020-07-09 14:45:01
6353,38,4.0979115,-73.6502511,2020-07-09 14:45:29,2020-07-09 14:45:29,2020-07-09 14:45:29
6354,68,4.5947572,-74.098675,2020-07-09 14:45:42,2020-07-09 14:45:42,2020-07-09 14:45:42
6355,34,3.4544465,-76.5240302,2020-07-09 14:45:59,2020-07-09 14:45:59,2020-07-09 14:45:59
6356,68,4.5947572,-74.098675,2020-07-09 14:46:21,2020-07-09 14:46:21,2020-07-09 14:46:21
6357,68,4.5947955,-74.0986826,2020-07-09 14:47:13,2020-07-09 14:47:13,2020-07-09 14:47:13
6358,38,4.0979115,-73.6502511,2020-07-09 14:50:08,2020-07-09 14:50:08,2020-07-09 14:50:08
6359,38,4.0979115,-73.6502511,2020-07-09 14:50:28,2020-07-09 14:50:28,2020-07-09 14:50:28
6360,34,3.4544465,-76.5240302,2020-07-09 14:50:59,2020-07-09 14:50:59,2020-07-09 14:50:59
6361,68,4.5947955,-74.0986826,2020-07-09 14:51:22,2020-07-09 14:51:22,2020-07-09 14:51:22
6362,34,3.4303602,-76.4983269,2020-07-09 14:52:18,2020-07-09 14:52:18,2020-07-09 14:52:18
6363,38,4.0979115,-73.6502511,2020-07-09 14:55:29,2020-07-09 14:55:29,2020-07-09 14:55:29
6364,34,3.4303602,-76.4983269,2020-07-09 14:55:59,2020-07-09 14:55:59,2020-07-09 14:55:59
6365,68,4.5947955,-74.0986826,2020-07-09 14:56:29,2020-07-09 14:56:29,2020-07-09 14:56:29
6366,38,4.0978791,-73.6502623,2020-07-09 14:57:07,2020-07-09 14:57:07,2020-07-09 14:57:07
6367,38,4.0978791,-73.6502623,2020-07-09 15:00:29,2020-07-09 15:00:29,2020-07-09 15:00:29
6368,34,3.4303602,-76.4983269,2020-07-09 15:01:31,2020-07-09 15:01:31,2020-07-09 15:01:31
6369,68,4.5947955,-74.0986826,2020-07-09 15:01:37,2020-07-09 15:01:37,2020-07-09 15:01:37
6370,38,4.0978791,-73.6502623,2020-07-09 15:05:29,2020-07-09 15:05:29,2020-07-09 15:05:29
6371,68,4.5947955,-74.0986826,2020-07-09 15:06:52,2020-07-09 15:06:52,2020-07-09 15:06:52
6372,34,3.4303602,-76.4983269,2020-07-09 15:06:53,2020-07-09 15:06:53,2020-07-09 15:06:53
6373,38,4.0978791,-73.6502623,2020-07-09 15:07:07,2020-07-09 15:07:07,2020-07-09 15:07:07
6374,38,4.0978791,-73.6502623,2020-07-09 15:10:29,2020-07-09 15:10:29,2020-07-09 15:10:29
6375,34,3.4303602,-76.4983269,2020-07-09 15:12:12,2020-07-09 15:12:12,2020-07-09 15:12:12
6376,38,4.097928,-73.6502909,2020-07-09 15:13:47,2020-07-09 15:13:47,2020-07-09 15:13:47
6377,38,4.097928,-73.6502909,2020-07-09 15:15:29,2020-07-09 15:15:29,2020-07-09 15:15:29
6378,68,4.5947955,-74.0986826,2020-07-09 15:17:17,2020-07-09 15:17:17,2020-07-09 15:17:17
6379,38,4.097928,-73.6502909,2020-07-09 15:20:29,2020-07-09 15:20:29,2020-07-09 15:20:29
6380,34,3.4303602,-76.4983269,2020-07-09 15:22:12,2020-07-09 15:22:12,2020-07-09 15:22:12
6381,38,4.0979183,-73.6502825,2020-07-09 15:24:04,2020-07-09 15:24:04,2020-07-09 15:24:04
6382,38,4.0979183,-73.6502825,2020-07-09 15:25:29,2020-07-09 15:25:29,2020-07-09 15:25:29
6383,38,4.0978822,-73.6502733,2020-07-09 15:25:58,2020-07-09 15:25:58,2020-07-09 15:25:58
6384,34,3.4303602,-76.4983269,2020-07-09 15:27:58,2020-07-09 15:27:58,2020-07-09 15:27:58
6385,38,4.0978822,-73.6502733,2020-07-09 15:30:29,2020-07-09 15:30:29,2020-07-09 15:30:29
6386,34,3.4303602,-76.4983269,2020-07-09 15:34:42,2020-07-09 15:34:42,2020-07-09 15:34:42
6387,38,4.1002506,-73.648697,2020-07-09 15:35:31,2020-07-09 15:35:31,2020-07-09 15:35:31
6388,38,4.1002506,-73.648697,2020-07-09 15:40:30,2020-07-09 15:40:30,2020-07-09 15:40:30
6389,34,3.4303602,-76.4983269,2020-07-09 15:40:31,2020-07-09 15:40:31,2020-07-09 15:40:31
6390,38,4.1002506,-73.648697,2020-07-09 15:40:43,2020-07-09 15:40:43,2020-07-09 15:40:43
6391,38,4.1002506,-73.648697,2020-07-09 15:41:18,2020-07-09 15:41:18,2020-07-09 15:41:18
6392,38,4.1002506,-73.648697,2020-07-09 15:45:31,2020-07-09 15:45:31,2020-07-09 15:45:31
6393,34,3.4303602,-76.4983269,2020-07-09 15:46:18,2020-07-09 15:46:18,2020-07-09 15:46:18
6394,38,4.1002506,-73.648697,2020-07-09 15:50:30,2020-07-09 15:50:30,2020-07-09 15:50:30
6395,38,4.0979152,-73.6502718,2020-07-09 15:51:59,2020-07-09 15:51:59,2020-07-09 15:51:59
6396,38,4.0979152,-73.6502718,2020-07-09 16:01:14,2020-07-09 16:01:14,2020-07-09 16:01:14
6397,38,4.0979067,-73.6502658,2020-07-09 16:04:33,2020-07-09 16:04:33,2020-07-09 16:04:33
6398,38,4.0979004,-73.6502736,2020-07-09 16:04:33,2020-07-09 16:04:33,2020-07-09 16:04:33
6399,38,4.0979107,-73.6502607,2020-07-09 16:05:05,2020-07-09 16:05:05,2020-07-09 16:05:05
6400,38,4.0979193,-73.6502772,2020-07-09 16:06:48,2020-07-09 16:06:48,2020-07-09 16:06:48
6401,38,4.0979178,-73.6502703,2020-07-09 16:07:23,2020-07-09 16:07:23,2020-07-09 16:07:23
6402,38,4.0979174,-73.6502882,2020-07-09 16:07:58,2020-07-09 16:07:58,2020-07-09 16:07:58
6403,38,4.0979074,-73.6502835,2020-07-09 16:08:32,2020-07-09 16:08:32,2020-07-09 16:08:32
6404,38,4.0979074,-73.6502835,2020-07-09 16:08:35,2020-07-09 16:08:35,2020-07-09 16:08:35
6405,38,4.0979007,-73.6502672,2020-07-09 16:09:07,2020-07-09 16:09:07,2020-07-09 16:09:07
6406,38,4.0979007,-73.6502672,2020-07-09 16:09:10,2020-07-09 16:09:10,2020-07-09 16:09:10
6407,38,4.0979007,-73.6502672,2020-07-09 16:09:42,2020-07-09 16:09:42,2020-07-09 16:09:42
6408,38,4.097917,-73.650265,2020-07-09 16:09:43,2020-07-09 16:09:43,2020-07-09 16:09:43
6409,38,4.0979112,-73.6502742,2020-07-09 16:10:17,2020-07-09 16:10:17,2020-07-09 16:10:17
6413,38,4.0979258,-73.6502948,2020-07-09 16:12:32,2020-07-09 16:12:32,2020-07-09 16:12:32
6414,38,4.0979258,-73.6502948,2020-07-09 16:14:32,2020-07-09 16:14:32,2020-07-09 16:14:32
6415,38,4.0979258,-73.6502948,2020-07-09 16:14:42,2020-07-09 16:14:42,2020-07-09 16:14:42
6416,38,4.0979258,-73.6502948,2020-07-09 16:19:43,2020-07-09 16:19:43,2020-07-09 16:19:43
6418,38,4.0979245,-73.6503019,2020-07-09 16:22:51,2020-07-09 16:22:51,2020-07-09 16:22:51
6419,38,4.0978947,-73.6502627,2020-07-09 16:23:24,2020-07-09 16:23:24,2020-07-09 16:23:24
6420,38,4.0978947,-73.6502627,2020-07-09 16:24:43,2020-07-09 16:24:43,2020-07-09 16:24:43
6421,78,4.6183271,-74.1478647,2020-07-09 16:25:43,2020-07-09 16:25:43,2020-07-09 16:25:43
6422,78,4.6183157,-74.1479348,2020-07-09 16:26:17,2020-07-09 16:26:17,2020-07-09 16:26:17
6423,78,4.6182734,-74.147938,2020-07-09 16:26:53,2020-07-09 16:26:53,2020-07-09 16:26:53
6424,78,4.6182723,-74.1479148,2020-07-09 16:27:32,2020-07-09 16:27:32,2020-07-09 16:27:32
6425,38,4.0978947,-73.6502627,2020-07-09 16:29:43,2020-07-09 16:29:43,2020-07-09 16:29:43
6426,78,4.618299,-74.1479129,2020-07-09 16:29:58,2020-07-09 16:29:58,2020-07-09 16:29:58
6427,38,4.0979259,-73.650252,2020-07-09 16:30:06,2020-07-09 16:30:06,2020-07-09 16:30:06
6428,78,4.6183155,-74.1479593,2020-07-09 16:30:44,2020-07-09 16:30:44,2020-07-09 16:30:44
6429,78,4.6182961,-74.1479471,2020-07-09 16:31:29,2020-07-09 16:31:29,2020-07-09 16:31:29
6430,38,4.0979259,-73.650252,2020-07-09 16:34:43,2020-07-09 16:34:43,2020-07-09 16:34:43
6431,78,4.6183328,-74.1479411,2020-07-09 16:34:49,2020-07-09 16:34:49,2020-07-09 16:34:49
6432,78,4.6183328,-74.1479411,2020-07-09 16:34:49,2020-07-09 16:34:49,2020-07-09 16:34:49
6433,21,4.134822,-73.6155375,2020-07-09 16:35:44,2020-07-09 16:35:44,2020-07-09 16:35:44
6434,78,4.618288,-74.1479512,2020-07-09 16:39:11,2020-07-09 16:39:11,2020-07-09 16:39:11
6435,38,4.0979259,-73.650252,2020-07-09 16:39:43,2020-07-09 16:39:43,2020-07-09 16:39:43
6436,78,4.6183305,-74.1479014,2020-07-09 16:39:45,2020-07-09 16:39:45,2020-07-09 16:39:45
6437,38,4.0979259,-73.650252,2020-07-09 16:40:07,2020-07-09 16:40:07,2020-07-09 16:40:07
6438,78,4.6183304,-74.1479432,2020-07-09 16:40:25,2020-07-09 16:40:25,2020-07-09 16:40:25
6439,38,4.09788,-73.650278,2020-07-09 16:40:45,2020-07-09 16:40:45,2020-07-09 16:40:45
6440,78,4.6182898,-74.1479395,2020-07-09 16:41:00,2020-07-09 16:41:00,2020-07-09 16:41:00
6441,38,4.1002506,-73.648697,2020-07-09 16:41:54,2020-07-09 16:41:54,2020-07-09 16:41:54
6442,38,4.1002506,-73.648697,2020-07-09 16:43:07,2020-07-09 16:43:07,2020-07-09 16:43:07
6443,38,4.1002506,-73.648697,2020-07-09 16:44:31,2020-07-09 16:44:31,2020-07-09 16:44:31
6444,38,4.1002506,-73.648697,2020-07-09 16:44:43,2020-07-09 16:44:43,2020-07-09 16:44:43
6446,38,4.1002506,-73.648697,2020-07-09 16:45:05,2020-07-09 16:45:05,2020-07-09 16:45:05
6447,78,4.6182706,-74.1479383,2020-07-09 16:45:44,2020-07-09 16:45:44,2020-07-09 16:45:44
6448,78,4.6182598,-74.1479064,2020-07-09 16:46:37,2020-07-09 16:46:37,2020-07-09 16:46:37
6449,38,4.1002506,-73.648697,2020-07-09 16:47:54,2020-07-09 16:47:54,2020-07-09 16:47:54
6450,38,4.1002506,-73.648697,2020-07-09 16:47:56,2020-07-09 16:47:56,2020-07-09 16:47:56
6451,38,4.1002506,-73.648697,2020-07-09 16:49:44,2020-07-09 16:49:44,2020-07-09 16:49:44
6453,38,4.1002506,-73.648697,2020-07-09 16:52:04,2020-07-09 16:52:04,2020-07-09 16:52:04
6454,78,4.6182833,-74.1479226,2020-07-09 16:53:40,2020-07-09 16:53:40,2020-07-09 16:53:40
6455,78,4.6182833,-74.1479226,2020-07-09 16:53:40,2020-07-09 16:53:40,2020-07-09 16:53:40
6456,78,4.6182433,-74.147923,2020-07-09 16:54:28,2020-07-09 16:54:28,2020-07-09 16:54:28
6457,38,4.0979299,-73.6502284,2020-07-09 16:54:56,2020-07-09 16:54:56,2020-07-09 16:54:56
6458,38,4.0979408,-73.6502116,2020-07-09 17:05:19,2020-07-09 17:05:19,2020-07-09 17:05:19
6459,38,4.0979476,-73.6502628,2020-07-09 17:07:15,2020-07-09 17:07:15,2020-07-09 17:07:15
6460,38,4.0979261,-73.650274,2020-07-09 17:08:02,2020-07-09 17:08:02,2020-07-09 17:08:02
6461,38,4.09794,-73.6502469,2020-07-09 17:08:33,2020-07-09 17:08:33,2020-07-09 17:08:33
6462,38,4.0979531,-73.6502169,2020-07-09 17:09:31,2020-07-09 17:09:31,2020-07-09 17:09:31
6463,38,4.0979531,-73.6502169,2020-07-09 17:09:46,2020-07-09 17:09:46,2020-07-09 17:09:46
6464,38,4.097936,-73.6502407,2020-07-09 17:10:06,2020-07-09 17:10:06,2020-07-09 17:10:06
6465,38,4.0979397,-73.6502418,2020-07-09 17:10:38,2020-07-09 17:10:38,2020-07-09 17:10:38
6466,38,4.09793,-73.6502684,2020-07-09 17:11:10,2020-07-09 17:11:10,2020-07-09 17:11:10
6467,38,4.0979244,-73.6502326,2020-07-09 17:11:41,2020-07-09 17:11:41,2020-07-09 17:11:41
6468,38,4.0979378,-73.6502111,2020-07-09 17:12:13,2020-07-09 17:12:13,2020-07-09 17:12:13
6469,38,4.0979219,-73.6502545,2020-07-09 17:12:48,2020-07-09 17:12:48,2020-07-09 17:12:48
6470,78,4.6182376,-74.1474757,2020-07-09 17:13:06,2020-07-09 17:13:06,2020-07-09 17:13:06
6471,78,4.6182376,-74.1474757,2020-07-09 17:13:06,2020-07-09 17:13:06,2020-07-09 17:13:06
6472,78,4.6182833,-74.1479226,2020-07-09 17:13:06,2020-07-09 17:13:06,2020-07-09 17:13:06
6473,78,4.6186885,-74.1467645,2020-07-09 17:13:18,2020-07-09 17:13:18,2020-07-09 17:13:18
6474,78,4.6186885,-74.1467645,2020-07-09 17:13:18,2020-07-09 17:13:18,2020-07-09 17:13:18
6475,38,4.0979276,-73.6502402,2020-07-09 17:13:19,2020-07-09 17:13:19,2020-07-09 17:13:19
6476,38,4.097919,-73.650269,2020-07-09 17:13:52,2020-07-09 17:13:52,2020-07-09 17:13:52
6477,38,4.0979225,-73.6502549,2020-07-09 17:14:23,2020-07-09 17:14:23,2020-07-09 17:14:23
6478,34,3.4430528,-76.5198326,2020-07-09 17:14:37,2020-07-09 17:14:37,2020-07-09 17:14:37
6479,38,4.0979225,-73.6502549,2020-07-09 17:14:47,2020-07-09 17:14:47,2020-07-09 17:14:47
6480,38,4.0979218,-73.6502654,2020-07-09 17:14:54,2020-07-09 17:14:54,2020-07-09 17:14:54
6481,78,4.6186885,-74.1467645,2020-07-09 17:18:01,2020-07-09 17:18:01,2020-07-09 17:18:01
6482,78,4.6186865,-74.1467527,2020-07-09 17:18:06,2020-07-09 17:18:06,2020-07-09 17:18:06
6483,78,4.6186865,-74.1467527,2020-07-09 17:18:06,2020-07-09 17:18:06,2020-07-09 17:18:06
6484,38,4.097927,-73.6502614,2020-07-09 17:18:32,2020-07-09 17:18:32,2020-07-09 17:18:32
6485,38,4.0979172,-73.6502631,2020-07-09 17:19:06,2020-07-09 17:19:06,2020-07-09 17:19:06
6486,34,3.4430528,-76.5198326,2020-07-09 17:19:37,2020-07-09 17:19:37,2020-07-09 17:19:37
6487,38,4.0979172,-73.6502631,2020-07-09 17:19:46,2020-07-09 17:19:46,2020-07-09 17:19:46
6488,38,4.0979242,-73.6502618,2020-07-09 17:19:54,2020-07-09 17:19:54,2020-07-09 17:19:54
6489,38,4.0979193,-73.6502639,2020-07-09 17:20:29,2020-07-09 17:20:29,2020-07-09 17:20:29
6490,78,4.6185902,-74.1466274,2020-07-09 17:20:52,2020-07-09 17:20:52,2020-07-09 17:20:52
6491,38,4.0979211,-73.6502611,2020-07-09 17:21:22,2020-07-09 17:21:22,2020-07-09 17:21:22
6492,38,4.0979211,-73.6502611,2020-07-09 17:21:25,2020-07-09 17:21:25,2020-07-09 17:21:25
6493,78,4.6185366,-74.1466551,2020-07-09 17:21:33,2020-07-09 17:21:33,2020-07-09 17:21:33
6494,78,4.6186541,-74.1466677,2020-07-09 17:21:54,2020-07-09 17:21:54,2020-07-09 17:21:54
6495,38,4.0979253,-73.6502595,2020-07-09 17:21:56,2020-07-09 17:21:56,2020-07-09 17:21:56
6496,78,4.6186087,-74.1466364,2020-07-09 17:22:25,2020-07-09 17:22:25,2020-07-09 17:22:25
6497,38,4.0979246,-73.6502625,2020-07-09 17:22:31,2020-07-09 17:22:31,2020-07-09 17:22:31
6498,38,4.0979246,-73.6502625,2020-07-09 17:22:34,2020-07-09 17:22:34,2020-07-09 17:22:34
6499,78,4.6186357,-74.1466421,2020-07-09 17:22:56,2020-07-09 17:22:56,2020-07-09 17:22:56
6500,78,4.6186357,-74.1466421,2020-07-09 17:23:05,2020-07-09 17:23:05,2020-07-09 17:23:05
6501,38,4.0979247,-73.650257,2020-07-09 17:23:06,2020-07-09 17:23:06,2020-07-09 17:23:06
6502,78,4.6186388,-74.1465927,2020-07-09 17:23:38,2020-07-09 17:23:38,2020-07-09 17:23:38
6503,38,4.0979323,-73.650241,2020-07-09 17:23:40,2020-07-09 17:23:40,2020-07-09 17:23:40
6504,78,4.6186388,-74.1465927,2020-07-09 17:23:46,2020-07-09 17:23:46,2020-07-09 17:23:46
6505,78,4.6185745,-74.1465162,2020-07-09 17:24:09,2020-07-09 17:24:09,2020-07-09 17:24:09
6506,38,4.0979206,-73.6502419,2020-07-09 17:24:15,2020-07-09 17:24:15,2020-07-09 17:24:15
6507,38,4.0979206,-73.6502419,2020-07-09 17:24:18,2020-07-09 17:24:18,2020-07-09 17:24:18
6508,34,3.4430528,-76.5198326,2020-07-09 17:24:37,2020-07-09 17:24:37,2020-07-09 17:24:37
6509,38,4.0979206,-73.6502419,2020-07-09 17:24:46,2020-07-09 17:24:46,2020-07-09 17:24:46
6510,38,4.0979394,-73.6502558,2020-07-09 17:24:50,2020-07-09 17:24:50,2020-07-09 17:24:50
6511,78,4.6187544,-74.1460659,2020-07-09 17:26:08,2020-07-09 17:26:08,2020-07-09 17:26:08
6512,78,4.6186865,-74.1467527,2020-07-09 17:32:57,2020-07-09 17:32:57,2020-07-09 17:32:57
6513,78,4.6186865,-74.1467527,2020-07-09 17:32:57,2020-07-09 17:32:57,2020-07-09 17:32:57
6514,78,4.6187489,-74.1460576,2020-07-09 17:32:57,2020-07-09 17:32:57,2020-07-09 17:32:57
6515,78,4.6187489,-74.1460576,2020-07-09 17:32:57,2020-07-09 17:32:57,2020-07-09 17:32:57
6516,27,4.3350116,-74.3662192,2020-07-09 17:36:15,2020-07-09 17:36:15,2020-07-09 17:36:15
6517,7,4.6582623,-74.0763265,2020-07-09 17:37:22,2020-07-09 17:37:22,2020-07-09 17:37:22
6518,7,4.6582134,-74.076325,2020-07-09 17:37:45,2020-07-09 17:37:45,2020-07-09 17:37:45
6519,38,4.0979394,-73.6502558,2020-07-09 17:38:26,2020-07-09 17:38:26,2020-07-09 17:38:26
6520,38,4.0979394,-73.6502558,2020-07-09 17:40:28,2020-07-09 17:40:28,2020-07-09 17:40:28
6521,78,4.6187811,-74.1461009,2020-07-09 17:43:44,2020-07-09 17:43:44,2020-07-09 17:43:44
6522,78,4.6187811,-74.1461009,2020-07-09 17:43:44,2020-07-09 17:43:44,2020-07-09 17:43:44
6523,38,4.0979394,-73.6502558,2020-07-09 17:48:25,2020-07-09 17:48:25,2020-07-09 17:48:25
6524,38,4.0979394,-73.6502558,2020-07-09 17:48:26,2020-07-09 17:48:26,2020-07-09 17:48:26
6525,78,4.618743,-74.1460768,2020-07-09 17:52:00,2020-07-09 17:52:00,2020-07-09 17:52:00
6526,78,4.6187811,-74.1461009,2020-07-09 17:52:00,2020-07-09 17:52:00,2020-07-09 17:52:00
6527,78,4.6187811,-74.1461009,2020-07-09 17:52:00,2020-07-09 17:52:00,2020-07-09 17:52:00
6528,78,4.618743,-74.1460768,2020-07-09 17:52:00,2020-07-09 17:52:00,2020-07-09 17:52:00
6529,38,4.0979394,-73.6502558,2020-07-09 17:53:26,2020-07-09 17:53:26,2020-07-09 17:53:26
6530,78,4.6181512,-74.147954,2020-07-09 18:12:03,2020-07-09 18:12:03,2020-07-09 18:12:03
6531,78,4.6181512,-74.147954,2020-07-09 18:12:03,2020-07-09 18:12:03,2020-07-09 18:12:03
6532,78,4.6181512,-74.147954,2020-07-09 18:12:25,2020-07-09 18:12:25,2020-07-09 18:12:25
6533,78,4.6181512,-74.147954,2020-07-09 18:12:25,2020-07-09 18:12:25,2020-07-09 18:12:25
6534,78,4.6181254,-74.1479437,2020-07-09 18:13:32,2020-07-09 18:13:32,2020-07-09 18:13:32
6535,78,4.6181254,-74.1479437,2020-07-09 18:13:32,2020-07-09 18:13:32,2020-07-09 18:13:32
6536,78,4.6178573,-74.1490611,2020-07-09 18:14:38,2020-07-09 18:14:38,2020-07-09 18:14:38
6537,78,4.6180276,-74.1484554,2020-07-09 18:14:38,2020-07-09 18:14:38,2020-07-09 18:14:38
6538,78,4.6180276,-74.1484554,2020-07-09 18:14:38,2020-07-09 18:14:38,2020-07-09 18:14:38
6539,78,4.6178573,-74.1490611,2020-07-09 18:14:38,2020-07-09 18:14:38,2020-07-09 18:14:38
6540,3,7.0995423,-73.1274962,2020-07-09 18:48:17,2020-07-09 18:48:17,2020-07-09 18:48:17
6541,3,7.0995493,-73.1274901,2020-07-09 18:48:43,2020-07-09 18:48:43,2020-07-09 18:48:43
6542,3,7.0995507,-73.1274903,2020-07-09 18:49:14,2020-07-09 18:49:14,2020-07-09 18:49:14
6543,3,7.0995446,-73.1274805,2020-07-09 18:49:45,2020-07-09 18:49:45,2020-07-09 18:49:45
6544,3,7.0995492,-73.1274861,2020-07-09 18:50:17,2020-07-09 18:50:17,2020-07-09 18:50:17
6545,3,7.0995488,-73.1274913,2020-07-09 18:50:49,2020-07-09 18:50:49,2020-07-09 18:50:49
6546,3,7.0995586,-73.1274974,2020-07-09 18:51:23,2020-07-09 18:51:23,2020-07-09 18:51:23
6547,3,7.0995539,-73.1274931,2020-07-09 18:51:57,2020-07-09 18:51:57,2020-07-09 18:51:57
6548,3,7.0995565,-73.127488,2020-07-09 18:52:30,2020-07-09 18:52:30,2020-07-09 18:52:30
6549,3,7.099553,-73.1274923,2020-07-09 18:53:02,2020-07-09 18:53:02,2020-07-09 18:53:02
6550,3,7.0995489,-73.1274884,2020-07-09 18:53:33,2020-07-09 18:53:33,2020-07-09 18:53:33
6551,123,4.4465507,-75.2106752,2020-07-09 18:53:41,2020-07-09 18:53:41,2020-07-09 18:53:41
6552,3,7.0995575,-73.1274873,2020-07-09 18:54:03,2020-07-09 18:54:03,2020-07-09 18:54:03
6553,123,4.4465945,-75.2075978,2020-07-09 18:54:29,2020-07-09 18:54:29,2020-07-09 18:54:29
6554,3,7.0995416,-73.1274741,2020-07-09 18:54:33,2020-07-09 18:54:33,2020-07-09 18:54:33
6555,3,7.0995495,-73.1274866,2020-07-09 18:55:03,2020-07-09 18:55:03,2020-07-09 18:55:03
6556,3,7.0995495,-73.1274866,2020-07-09 18:55:28,2020-07-09 18:55:28,2020-07-09 18:55:28
6557,3,7.0995478,-73.1274965,2020-07-09 18:55:34,2020-07-09 18:55:34,2020-07-09 18:55:34
6558,3,7.0995476,-73.1274923,2020-07-09 18:56:04,2020-07-09 18:56:04,2020-07-09 18:56:04
6559,3,7.0995452,-73.1274818,2020-07-09 18:56:36,2020-07-09 18:56:36,2020-07-09 18:56:36
6560,3,7.0995504,-73.1274824,2020-07-09 18:57:08,2020-07-09 18:57:08,2020-07-09 18:57:08
6561,3,7.0995459,-73.127473,2020-07-09 18:57:42,2020-07-09 18:57:42,2020-07-09 18:57:42
6562,3,7.0995497,-73.1274936,2020-07-09 18:58:48,2020-07-09 18:58:48,2020-07-09 18:58:48
6563,3,7.0995443,-73.1274896,2020-07-09 18:59:32,2020-07-09 18:59:32,2020-07-09 18:59:32
6564,3,7.0995439,-73.127478,2020-07-09 19:00:06,2020-07-09 19:00:06,2020-07-09 19:00:06
6565,3,7.0995515,-73.1274893,2020-07-09 19:00:37,2020-07-09 19:00:37,2020-07-09 19:00:37
6566,3,7.0995448,-73.1274915,2020-07-09 19:01:09,2020-07-09 19:01:09,2020-07-09 19:01:09
6567,3,7.0995476,-73.1274924,2020-07-09 19:01:43,2020-07-09 19:01:43,2020-07-09 19:01:43
6568,3,7.0995498,-73.1274893,2020-07-09 19:02:49,2020-07-09 19:02:49,2020-07-09 19:02:49
6569,3,7.0995565,-73.1274899,2020-07-09 19:03:21,2020-07-09 19:03:21,2020-07-09 19:03:21
6570,3,7.0995589,-73.1274978,2020-07-09 19:03:51,2020-07-09 19:03:51,2020-07-09 19:03:51
6571,3,7.0995463,-73.1274885,2020-07-09 19:04:28,2020-07-09 19:04:28,2020-07-09 19:04:28
6572,3,7.0995463,-73.1274885,2020-07-09 19:04:42,2020-07-09 19:04:42,2020-07-09 19:04:42
6573,3,7.0995412,-73.127493,2020-07-09 19:04:55,2020-07-09 19:04:55,2020-07-09 19:04:55
6574,9,4.6054042,-74.20097,2020-07-09 19:05:22,2020-07-09 19:05:22,2020-07-09 19:05:22
6575,3,7.0995328,-73.1274908,2020-07-09 19:05:25,2020-07-09 19:05:25,2020-07-09 19:05:25
6576,3,7.0995517,-73.127491,2020-07-09 19:05:55,2020-07-09 19:05:55,2020-07-09 19:05:55
6577,9,4.6053975,-74.2009643,2020-07-09 19:06:15,2020-07-09 19:06:15,2020-07-09 19:06:15
6578,3,7.0994961,-73.1274545,2020-07-09 19:06:26,2020-07-09 19:06:26,2020-07-09 19:06:26
6579,9,4.6053895,-74.2009439,2020-07-09 19:06:45,2020-07-09 19:06:45,2020-07-09 19:06:45
6580,3,7.099544,-73.1274911,2020-07-09 19:06:56,2020-07-09 19:06:56,2020-07-09 19:06:56
6581,9,4.6053936,-74.2009498,2020-07-09 19:07:16,2020-07-09 19:07:16,2020-07-09 19:07:16
6582,9,4.6053954,-74.2009524,2020-07-09 19:07:46,2020-07-09 19:07:46,2020-07-09 19:07:46
6583,3,7.0995506,-73.1274958,2020-07-09 19:08:02,2020-07-09 19:08:02,2020-07-09 19:08:02
6584,9,4.6053857,-74.2009627,2020-07-09 19:08:19,2020-07-09 19:08:19,2020-07-09 19:08:19
6585,3,7.0995442,-73.127493,2020-07-09 19:08:36,2020-07-09 19:08:36,2020-07-09 19:08:36
6586,9,4.6053965,-74.2009686,2020-07-09 19:08:53,2020-07-09 19:08:53,2020-07-09 19:08:53
6587,9,4.6053861,-74.2009639,2020-07-09 19:09:08,2020-07-09 19:09:08,2020-07-09 19:09:08
6588,3,7.099554,-73.1274917,2020-07-09 19:09:11,2020-07-09 19:09:11,2020-07-09 19:09:11
6589,9,4.6053956,-74.2009713,2020-07-09 19:09:41,2020-07-09 19:09:41,2020-07-09 19:09:41
6590,3,7.0995517,-73.1274945,2020-07-09 19:09:46,2020-07-09 19:09:46,2020-07-09 19:09:46
6591,3,7.0995439,-73.127488,2020-07-09 19:10:18,2020-07-09 19:10:18,2020-07-09 19:10:18
6592,9,4.6054068,-74.2009768,2020-07-09 19:10:20,2020-07-09 19:10:20,2020-07-09 19:10:20
